"County","FIPS","Year","Grade","School Type","Measure Type","Variable","Value"
"Hartford County","09003","2007-2011","Grades 9 to 12","Total","Percent","Margins of Error",0
"Hartford County","09003","2007-2011","Grades 9 to 12","Public","Number","Enrolled Students",48204
"Hartford County","09003","2007-2011","Grades 9 to 12","Public","Number","Margins of Error",895
"Hartford County","09003","2007-2011","Grades 9 to 12","Public","Percent","Enrolled Students",91.7
"Hartford County","09003","2007-2011","Grades 9 to 12","Public","Percent","Margins of Error",1
"Hartford County","09003","2007-2011","Grades 9 to 12","Private","Number","Enrolled Students",4356
"Hartford County","09003","2007-2011","Grades 9 to 12","Private","Number","Margins of Error",518
"Hartford County","09003","2007-2011","Grades 9 to 12","Private","Percent","Enrolled Students",8.3
"Hartford County","09003","2007-2011","Grades 9 to 12","Private","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Total","Total","Number","Enrolled Students",171193
"Hartford County","09003","2008-2012","Total","Total","Number","Margins of Error",2123
"Hartford County","09003","2008-2012","Total","Total","Percent","Enrolled Students",100
"Hartford County","09003","2008-2012","Total","Total","Percent","Margins of Error",0
"Hartford County","09003","2008-2012","Total","Public","Number","Enrolled Students",151812
"Hartford County","09003","2008-2012","Total","Public","Number","Margins of Error",2059
"Hartford County","09003","2008-2012","Total","Public","Percent","Enrolled Students",88.7
"Hartford County","09003","2008-2012","Total","Public","Percent","Margins of Error",0
"Hartford County","09003","2008-2012","Total","Private","Number","Enrolled Students",19381
"Hartford County","09003","2008-2012","Total","Private","Number","Margins of Error",916
"Hartford County","09003","2008-2012","Total","Private","Percent","Enrolled Students",11.3
"Hartford County","09003","2008-2012","Total","Private","Percent","Margins of Error",0
"Hartford County","09003","2008-2012","Pre-K","Total","Number","Enrolled Students",15470
"Hartford County","09003","2008-2012","Pre-K","Total","Number","Margins of Error",825
"Hartford County","09003","2008-2012","Pre-K","Total","Percent","Enrolled Students",9
"Hartford County","09003","2008-2012","Pre-K","Total","Percent","Margins of Error",0
"Hartford County","09003","2008-2012","Pre-K","Public","Number","Enrolled Students",8442
"Hartford County","09003","2008-2012","Pre-K","Public","Number","Margins of Error",596
"Hartford County","09003","2008-2012","Pre-K","Public","Percent","Enrolled Students",54.6
"Hartford County","09003","2008-2012","Pre-K","Public","Percent","Margins of Error",2
"Hartford County","09003","2008-2012","Pre-K","Private","Number","Enrolled Students",7028
"Hartford County","09003","2008-2012","Pre-K","Private","Number","Margins of Error",524
"Hartford County","09003","2008-2012","Pre-K","Private","Percent","Enrolled Students",45.4
"Hartford County","09003","2008-2012","Pre-K","Private","Percent","Margins of Error",2
"Hartford County","09003","2008-2012","K","Total","Number","Enrolled Students",11331
"Hartford County","09003","2008-2012","K","Total","Number","Margins of Error",709
"Hartford County","09003","2008-2012","K","Total","Percent","Enrolled Students",6.6
"Hartford County","09003","2008-2012","K","Total","Percent","Margins of Error",0
"Hartford County","09003","2008-2012","K","Public","Number","Enrolled Students",10081
"Hartford County","09003","2008-2012","K","Public","Number","Margins of Error",662
"Hartford County","09003","2008-2012","K","Public","Percent","Enrolled Students",89
"Hartford County","09003","2008-2012","K","Public","Percent","Margins of Error",2
"Hartford County","09003","2008-2012","K","Private","Number","Enrolled Students",1250
"Hartford County","09003","2008-2012","K","Private","Number","Margins of Error",228
"Hartford County","09003","2008-2012","K","Private","Percent","Enrolled Students",11
"Hartford County","09003","2008-2012","K","Private","Percent","Margins of Error",2
"Hartford County","09003","2008-2012","Grades 1 to 4","Total","Number","Enrolled Students",46120
"Hartford County","09003","2008-2012","Grades 1 to 4","Total","Number","Margins of Error",1134
"Hartford County","09003","2008-2012","Grades 1 to 4","Total","Percent","Enrolled Students",26.9
"Hartford County","09003","2008-2012","Grades 1 to 4","Total","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 1 to 4","Public","Number","Enrolled Students",42773
"Hartford County","09003","2008-2012","Grades 1 to 4","Public","Number","Margins of Error",1205
"Hartford County","09003","2008-2012","Grades 1 to 4","Public","Percent","Enrolled Students",92.7
"Hartford County","09003","2008-2012","Grades 1 to 4","Public","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 1 to 4","Private","Number","Enrolled Students",3347
"Hartford County","09003","2008-2012","Grades 1 to 4","Private","Number","Margins of Error",393
"Hartford County","09003","2008-2012","Grades 1 to 4","Private","Percent","Enrolled Students",7.3
"Hartford County","09003","2008-2012","Grades 1 to 4","Private","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 5 to 8","Total","Number","Enrolled Students",46596
"Hartford County","09003","2008-2012","Grades 5 to 8","Total","Number","Margins of Error",1133
"Hartford County","09003","2008-2012","Grades 5 to 8","Total","Percent","Enrolled Students",27.2
"Hartford County","09003","2008-2012","Grades 5 to 8","Total","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 5 to 8","Public","Number","Enrolled Students",43058
"Hartford County","09003","2008-2012","Grades 5 to 8","Public","Number","Margins of Error",1121
"Hartford County","09003","2008-2012","Grades 5 to 8","Public","Percent","Enrolled Students",92.4
"Hartford County","09003","2008-2012","Grades 5 to 8","Public","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 5 to 8","Private","Number","Enrolled Students",3538
"Hartford County","09003","2008-2012","Grades 5 to 8","Private","Number","Margins of Error",393
"Hartford County","09003","2008-2012","Grades 5 to 8","Private","Percent","Enrolled Students",7.6
"Hartford County","09003","2008-2012","Grades 5 to 8","Private","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 9 to 12","Total","Number","Enrolled Students",51676
"Hartford County","09003","2008-2012","Grades 9 to 12","Total","Number","Margins of Error",867
"Hartford County","09003","2008-2012","Grades 9 to 12","Total","Percent","Enrolled Students",30.2
"Hartford County","09003","2008-2012","Grades 9 to 12","Total","Percent","Margins of Error",0
"Hartford County","09003","2008-2012","Grades 9 to 12","Public","Number","Enrolled Students",47458
"Hartford County","09003","2008-2012","Grades 9 to 12","Public","Number","Margins of Error",858
"Hartford County","09003","2008-2012","Grades 9 to 12","Public","Percent","Enrolled Students",91.8
"Hartford County","09003","2008-2012","Grades 9 to 12","Public","Percent","Margins of Error",1
"Hartford County","09003","2008-2012","Grades 9 to 12","Private","Number","Enrolled Students",4218
"Hartford County","09003","2008-2012","Grades 9 to 12","Private","Number","Margins of Error",453
"Hartford County","09003","2008-2012","Grades 9 to 12","Private","Percent","Enrolled Students",8.2
"Hartford County","09003","2008-2012","Grades 9 to 12","Private","Percent","Margins of Error",1
"Hartford County","09003","2009-2013","Total","Total","Number","Enrolled Students",170510
"Hartford County","09003","2009-2013","Total","Total","Number","Margins of Error",2060
"Hartford County","09003","2009-2013","Total","Total","Percent","Enrolled Students",100
"Hartford County","09003","2009-2013","Total","Total","Percent","Margins of Error",0
"Hartford County","09003","2009-2013","Total","Public","Number","Enrolled Students",152122
"Hartford County","09003","2009-2013","Total","Public","Number","Margins of Error",2035
"Hartford County","09003","2009-2013","Total","Public","Percent","Enrolled Students",89.2
"Hartford County","09003","2009-2013","Total","Public","Percent","Margins of Error",0
"Hartford County","09003","2009-2013","Total","Private","Number","Enrolled Students",18388
"Hartford County","09003","2009-2013","Total","Private","Number","Margins of Error",889
"Hartford County","09003","2009-2013","Total","Private","Percent","Enrolled Students",10.8
"Hartford County","09003","2009-2013","Total","Private","Percent","Margins of Error",0
"Hartford County","09003","2009-2013","Pre-K","Total","Number","Enrolled Students",15386
"Hartford County","09003","2009-2013","Pre-K","Total","Number","Margins of Error",736
"Hartford County","09003","2009-2013","Pre-K","Total","Percent","Enrolled Students",9
"Hartford County","09003","2009-2013","Pre-K","Total","Percent","Margins of Error",0
"Hartford County","09003","2009-2013","Pre-K","Public","Number","Enrolled Students",8877
"Hartford County","09003","2009-2013","Pre-K","Public","Number","Margins of Error",598
"Hartford County","09003","2009-2013","Pre-K","Public","Percent","Enrolled Students",57.7
"Hartford County","09003","2009-2013","Pre-K","Public","Percent","Margins of Error",3
"Hartford County","09003","2009-2013","Pre-K","Private","Number","Enrolled Students",6509
"Hartford County","09003","2009-2013","Pre-K","Private","Number","Margins of Error",532
"Hartford County","09003","2009-2013","Pre-K","Private","Percent","Enrolled Students",42.3
"Hartford County","09003","2009-2013","Pre-K","Private","Percent","Margins of Error",3
"Hartford County","09003","2009-2013","K","Total","Number","Enrolled Students",11562
"Hartford County","09003","2009-2013","K","Total","Number","Margins of Error",630
"Hartford County","09003","2009-2013","K","Total","Percent","Enrolled Students",6.8
"Hartford County","09003","2009-2013","K","Total","Percent","Margins of Error",0
"Hartford County","09003","2009-2013","K","Public","Number","Enrolled Students",10286
"Hartford County","09003","2009-2013","K","Public","Number","Margins of Error",602
"Hartford County","09003","2009-2013","K","Public","Percent","Enrolled Students",89
"Hartford County","09003","2009-2013","K","Public","Percent","Margins of Error",2
"Hartford County","09003","2009-2013","K","Private","Number","Enrolled Students",1276
"Hartford County","09003","2009-2013","K","Private","Number","Margins of Error",230
"Hartford County","09003","2009-2013","K","Private","Percent","Enrolled Students",11
"Hartford County","09003","2009-2013","K","Private","Percent","Margins of Error",2
"Hartford County","09003","2009-2013","Grades 1 to 4","Total","Number","Enrolled Students",45825
"Hartford County","09003","2009-2013","Grades 1 to 4","Total","Number","Margins of Error",1070
"Hartford County","09003","2009-2013","Grades 1 to 4","Total","Percent","Enrolled Students",26.9
"Hartford County","09003","2009-2013","Grades 1 to 4","Total","Percent","Margins of Error",0
"Hartford County","09003","2009-2013","Grades 1 to 4","Public","Number","Enrolled Students",42611
"Hartford County","09003","2009-2013","Grades 1 to 4","Public","Number","Margins of Error",1110
"Hartford County","09003","2009-2013","Grades 1 to 4","Public","Percent","Enrolled Students",93
"Hartford County","09003","2009-2013","Grades 1 to 4","Public","Percent","Margins of Error",1
"Hartford County","09003","2009-2013","Grades 1 to 4","Private","Number","Enrolled Students",3214
"Hartford County","09003","2009-2013","Grades 1 to 4","Private","Number","Margins of Error",386
"Hartford County","09003","2009-2013","Grades 1 to 4","Private","Percent","Enrolled Students",7
"Hartford County","09003","2009-2013","Grades 1 to 4","Private","Percent","Margins of Error",1
"Hartford County","09003","2009-2013","Grades 5 to 8","Total","Number","Enrolled Students",46173
"Hartford County","09003","2009-2013","Grades 5 to 8","Total","Number","Margins of Error",1126
"Hartford County","09003","2009-2013","Grades 5 to 8","Total","Percent","Enrolled Students",27.1
"Hartford County","09003","2009-2013","Grades 5 to 8","Total","Percent","Margins of Error",1
"Hartford County","09003","2009-2013","Grades 5 to 8","Public","Number","Enrolled Students",42857
"Hartford County","09003","2009-2013","Grades 5 to 8","Public","Number","Margins of Error",1127
"Hartford County","09003","2009-2013","Grades 5 to 8","Public","Percent","Enrolled Students",92.8
"Hartford County","09003","2009-2013","Grades 5 to 8","Public","Percent","Margins of Error",1
"Hartford County","09003","2009-2013","Grades 5 to 8","Private","Number","Enrolled Students",3316
"Hartford County","09003","2009-2013","Grades 5 to 8","Private","Number","Margins of Error",340
"Hartford County","09003","2009-2013","Grades 5 to 8","Private","Percent","Enrolled Students",7.2
"Hartford County","09003","2009-2013","Grades 5 to 8","Private","Percent","Margins of Error",1
"Hartford County","09003","2009-2013","Grades 9 to 12","Total","Number","Enrolled Students",51564
