FIPSCode,LocationType,Location,ParentCounty,GradeLevel,TimeFrame,DataFormat,Data
06637500,School District,South Pasadena Unified,Los Angeles County,Grade 9,2016,Percent,19.1
06637500,School District,South Pasadena Unified,Los Angeles County,Grade 9,2017,Percent,15.8
06637500,School District,South Pasadena Unified,Los Angeles County,Grade 9,2018,Percent,19.8
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 5,2014,Percent,53.1
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 5,2015,Percent,50.5
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 5,2016,Percent,50.4
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 5,2017,Percent,60.1
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 5,2018,Percent,48.0
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 7,2014,Percent,44.7
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 7,2015,Percent,52.6
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 7,2016,Percent,53.4
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 7,2017,Percent,50.3
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 7,2018,Percent,50.9
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 9,2014,Percent,S
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 9,2015,Percent,S
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 9,2016,Percent,S
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 9,2017,Percent,S
06637560,School District,South Whittier Elementary,Los Angeles County,Grade 9,2018,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 5,2014,Percent,35.5
06638220,School District,Sulphur Springs,Los Angeles County,Grade 5,2015,Percent,34.5
06638220,School District,Sulphur Springs,Los Angeles County,Grade 5,2016,Percent,34.9
06638220,School District,Sulphur Springs,Los Angeles County,Grade 5,2017,Percent,39.1
06638220,School District,Sulphur Springs,Los Angeles County,Grade 5,2018,Percent,38.3
06638220,School District,Sulphur Springs,Los Angeles County,Grade 7,2014,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 7,2015,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 7,2016,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 7,2017,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 7,2018,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 9,2014,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 9,2015,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 9,2016,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 9,2017,Percent,S
06638220,School District,Sulphur Springs,Los Angeles County,Grade 9,2018,Percent,S
06638980,School District,Temple City Unified,Los Angeles County,Grade 5,2014,Percent,26.5
06638980,School District,Temple City Unified,Los Angeles County,Grade 5,2015,Percent,26.1
06638980,School District,Temple City Unified,Los Angeles County,Grade 5,2016,Percent,20.0
06638980,School District,Temple City Unified,Los Angeles County,Grade 5,2017,Percent,22.0
06638980,School District,Temple City Unified,Los Angeles County,Grade 5,2018,Percent,25.5
06638980,School District,Temple City Unified,Los Angeles County,Grade 7,2014,Percent,32.6
06638980,School District,Temple City Unified,Los Angeles County,Grade 7,2015,Percent,31.3
06638980,School District,Temple City Unified,Los Angeles County,Grade 7,2016,Percent,25.4
06638980,School District,Temple City Unified,Los Angeles County,Grade 7,2017,Percent,25.2
06638980,School District,Temple City Unified,Los Angeles County,Grade 7,2018,Percent,27.7
06638980,School District,Temple City Unified,Los Angeles County,Grade 9,2014,Percent,20.3
06638980,School District,Temple City Unified,Los Angeles County,Grade 9,2015,Percent,19.8
06638980,School District,Temple City Unified,Los Angeles County,Grade 9,2016,Percent,15.3
06638980,School District,Temple City Unified,Los Angeles County,Grade 9,2017,Percent,22.6
06638980,School District,Temple City Unified,Los Angeles County,Grade 9,2018,Percent,20.4
06639420,School District,Torrance Unified,Los Angeles County,Grade 5,2014,Percent,27.8
06639420,School District,Torrance Unified,Los Angeles County,Grade 5,2015,Percent,27.2
06639420,School District,Torrance Unified,Los Angeles County,Grade 5,2016,Percent,32.4
06639420,School District,Torrance Unified,Los Angeles County,Grade 5,2017,Percent,33.0
06639420,School District,Torrance Unified,Los Angeles County,Grade 5,2018,Percent,34.6
06639420,School District,Torrance Unified,Los Angeles County,Grade 7,2014,Percent,28.9
06639420,School District,Torrance Unified,Los Angeles County,Grade 7,2015,Percent,29.3
06639420,School District,Torrance Unified,Los Angeles County,Grade 7,2016,Percent,29.4
06639420,School District,Torrance Unified,Los Angeles County,Grade 7,2017,Percent,27.3
06639420,School District,Torrance Unified,Los Angeles County,Grade 7,2018,Percent,28.6
06639420,School District,Torrance Unified,Los Angeles County,Grade 9,2014,Percent,25.6
06639420,School District,Torrance Unified,Los Angeles County,Grade 9,2015,Percent,25.4
06639420,School District,Torrance Unified,Los Angeles County,Grade 9,2016,Percent,24.6
06639420,School District,Torrance Unified,Los Angeles County,Grade 9,2017,Percent,26.8
06639420,School District,Torrance Unified,Los Angeles County,Grade 9,2018,Percent,29.8
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 5,2014,Percent,47.7
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 5,2015,Percent,42.1
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 5,2016,Percent,50.5
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 5,2017,Percent,51.5
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 5,2018,Percent,55.1
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 7,2014,Percent,40.4
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 7,2015,Percent,49.3
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 7,2016,Percent,45.4
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 7,2017,Percent,38.0
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 7,2018,Percent,44.0
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 9,2014,Percent,S
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 9,2015,Percent,S
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 9,2016,Percent,S
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 9,2017,Percent,S
06640650,School District,Valle Lindo Elementary,Los Angeles County,Grade 9,2018,Percent,S
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 5,2014,Percent,35.7
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 5,2015,Percent,33.3
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 5,2016,Percent,30.1
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 5,2017,Percent,32.6
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 5,2018,Percent,28.6
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 7,2014,Percent,23.1
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 7,2015,Percent,17.9
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 7,2016,Percent,26.4
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 7,2017,Percent,26.7
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 7,2018,Percent,25.2
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 9,2014,Percent,22.0
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 9,2015,Percent,20.6
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 9,2016,Percent,21.9
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 9,2017,Percent,23.1
06641280,School District,Walnut Valley Unified,Los Angeles County,Grade 9,2018,Percent,26.0
06642000,School District,West Covina Unified,Los Angeles County,Grade 5,2014,Percent,42.3
06642000,School District,West Covina Unified,Los Angeles County,Grade 5,2015,Percent,47.3
06642000,School District,West Covina Unified,Los Angeles County,Grade 5,2016,Percent,44.4
06642000,School District,West Covina Unified,Los Angeles County,Grade 5,2017,Percent,39.4
06642000,School District,West Covina Unified,Los Angeles County,Grade 5,2018,Percent,42.4
06642000,School District,West Covina Unified,Los Angeles County,Grade 7,2014,Percent,41.7
06642000,School District,West Covina Unified,Los Angeles County,Grade 7,2015,Percent,40.2
06642000,School District,West Covina Unified,Los Angeles County,Grade 7,2016,Percent,39.9
06642000,School District,West Covina Unified,Los Angeles County,Grade 7,2017,Percent,44.3
06642000,School District,West Covina Unified,Los Angeles County,Grade 7,2018,Percent,45.9
06642000,School District,West Covina Unified,Los Angeles County,Grade 9,2014,Percent,37.3
06642000,School District,West Covina Unified,Los Angeles County,Grade 9,2015,Percent,38.7
06642000,School District,West Covina Unified,Los Angeles County,Grade 9,2016,Percent,41.0
06642000,School District,West Covina Unified,Los Angeles County,Grade 9,2017,Percent,39.3
06642000,School District,West Covina Unified,Los Angeles County,Grade 9,2018,Percent,40.8
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 5,2014,Percent,33.8
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 5,2015,Percent,36.5
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 5,2016,Percent,31.4
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 5,2017,Percent,31.5
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 5,2018,Percent,39.4
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 7,2014,Percent,33.0
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 7,2015,Percent,33.5
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 7,2016,Percent,33.5
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 7,2017,Percent,33.7
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 7,2018,Percent,34.8
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 9,2014,Percent,S
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 9,2015,Percent,S
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 9,2016,Percent,S
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 9,2017,Percent,S
06642120,School District,Westside Union Elementary,Los Angeles County,Grade 9,2018,Percent,S
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 5,2014,Percent,53.0
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 5,2015,Percent,49.1
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 5,2016,Percent,48.5
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 5,2017,Percent,48.4
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 5,2018,Percent,49.4
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 7,2014,Percent,46.8
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 7,2015,Percent,42.6
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 7,2016,Percent,45.8
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 7,2017,Percent,42.9
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 7,2018,Percent,45.5
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 9,2014,Percent,S
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 9,2015,Percent,S
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 9,2016,Percent,S
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 9,2017,Percent,S
06642450,School District,Whittier City Elementary,Los Angeles County,Grade 9,2018,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 5,2014,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 5,2015,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 5,2016,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 5,2017,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 5,2018,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 7,2014,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 7,2015,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 7,2016,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 7,2017,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 7,2018,Percent,S
06642480,School District,Whittier Union High,Los Angeles County,Grade 9,2014,Percent,39.0
06642480,School District,Whittier Union High,Los Angeles County,Grade 9,2015,Percent,39.8
06642480,School District,Whittier Union High,Los Angeles County,Grade 9,2016,Percent,40.7
06642480,School District,Whittier Union High,Los Angeles County,Grade 9,2017,Percent,40.2
06642480,School District,Whittier Union High,Los Angeles County,Grade 9,2018,Percent,41.6
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 5,2014,Percent,S
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 5,2015,Percent,S
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 5,2016,Percent,S
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 5,2017,Percent,S
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 5,2018,Percent,S
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 7,2014,Percent,29.7
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 7,2015,Percent,30.7
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 7,2016,Percent,30.0
06642510,School District,William S. Hart Union High,Los Angeles County,Grade 7,2017,Percent,28.8
