FIPSCode,LocationType,Location,ParentCounty,Gender,GradeLevel,TimeFrame,DataFormat,Data
06029,County,Kern County,,Male,Grade 5,2017,Percent,47.0
06029,County,Kern County,,Male,Grade 5,2018,Percent,48.1
06029,County,Kern County,,Male,Grade 7,2014,Percent,46.3
06029,County,Kern County,,Male,Grade 7,2015,Percent,45.4
06029,County,Kern County,,Male,Grade 7,2016,Percent,46.0
06029,County,Kern County,,Male,Grade 7,2017,Percent,46.1
06029,County,Kern County,,Male,Grade 7,2018,Percent,46.2
06029,County,Kern County,,Male,Grade 9,2014,Percent,41.7
06029,County,Kern County,,Male,Grade 9,2015,Percent,43.6
06029,County,Kern County,,Male,Grade 9,2016,Percent,42.2
06029,County,Kern County,,Male,Grade 9,2017,Percent,43.7
06029,County,Kern County,,Male,Grade 9,2018,Percent,46.8
06031,County,Kings County,,Female,Grade 5,2014,Percent,41.1
06031,County,Kings County,,Female,Grade 5,2015,Percent,40.0
06031,County,Kings County,,Female,Grade 5,2016,Percent,42.3
06031,County,Kings County,,Female,Grade 5,2017,Percent,44.6
06031,County,Kings County,,Female,Grade 5,2018,Percent,43.8
06031,County,Kings County,,Female,Grade 7,2014,Percent,43.5
06031,County,Kings County,,Female,Grade 7,2015,Percent,42.0
06031,County,Kings County,,Female,Grade 7,2016,Percent,44.3
06031,County,Kings County,,Female,Grade 7,2017,Percent,44.1
06031,County,Kings County,,Female,Grade 7,2018,Percent,44.3
06031,County,Kings County,,Female,Grade 9,2014,Percent,41.9
06031,County,Kings County,,Female,Grade 9,2015,Percent,38.5
06031,County,Kings County,,Female,Grade 9,2016,Percent,26.5
06031,County,Kings County,,Female,Grade 9,2017,Percent,33.7
06031,County,Kings County,,Female,Grade 9,2018,Percent,42.5
06031,County,Kings County,,Male,Grade 5,2014,Percent,45.1
06031,County,Kings County,,Male,Grade 5,2015,Percent,45.0
06031,County,Kings County,,Male,Grade 5,2016,Percent,46.8
06031,County,Kings County,,Male,Grade 5,2017,Percent,45.8
06031,County,Kings County,,Male,Grade 5,2018,Percent,47.1
06031,County,Kings County,,Male,Grade 7,2014,Percent,46.4
06031,County,Kings County,,Male,Grade 7,2015,Percent,45.6
06031,County,Kings County,,Male,Grade 7,2016,Percent,44.8
06031,County,Kings County,,Male,Grade 7,2017,Percent,52.6
06031,County,Kings County,,Male,Grade 7,2018,Percent,48.4
06031,County,Kings County,,Male,Grade 9,2014,Percent,39.3
06031,County,Kings County,,Male,Grade 9,2015,Percent,45.3
06031,County,Kings County,,Male,Grade 9,2016,Percent,42.9
06031,County,Kings County,,Male,Grade 9,2017,Percent,44.1
06031,County,Kings County,,Male,Grade 9,2018,Percent,43.7
06033,County,Lake County,,Female,Grade 5,2014,Percent,39.4
06033,County,Lake County,,Female,Grade 5,2015,Percent,33.0
06033,County,Lake County,,Female,Grade 5,2016,Percent,36.7
06033,County,Lake County,,Female,Grade 5,2017,Percent,46.4
06033,County,Lake County,,Female,Grade 5,2018,Percent,42.7
06033,County,Lake County,,Female,Grade 7,2014,Percent,40.3
06033,County,Lake County,,Female,Grade 7,2015,Percent,37.5
06033,County,Lake County,,Female,Grade 7,2016,Percent,35.4
06033,County,Lake County,,Female,Grade 7,2017,Percent,30.8
06033,County,Lake County,,Female,Grade 7,2018,Percent,30.7
06033,County,Lake County,,Female,Grade 9,2014,Percent,36.7
06033,County,Lake County,,Female,Grade 9,2015,Percent,31.4
06033,County,Lake County,,Female,Grade 9,2016,Percent,45.2
06033,County,Lake County,,Female,Grade 9,2017,Percent,39.4
06033,County,Lake County,,Female,Grade 9,2018,Percent,43.9
06033,County,Lake County,,Male,Grade 5,2014,Percent,43.3
06033,County,Lake County,,Male,Grade 5,2015,Percent,42.8
06033,County,Lake County,,Male,Grade 5,2016,Percent,46.7
06033,County,Lake County,,Male,Grade 5,2017,Percent,47.6
06033,County,Lake County,,Male,Grade 5,2018,Percent,42.5
06033,County,Lake County,,Male,Grade 7,2014,Percent,36.0
06033,County,Lake County,,Male,Grade 7,2015,Percent,37.2
06033,County,Lake County,,Male,Grade 7,2016,Percent,42.6
06033,County,Lake County,,Male,Grade 7,2017,Percent,42.1
06033,County,Lake County,,Male,Grade 7,2018,Percent,41.1
06033,County,Lake County,,Male,Grade 9,2014,Percent,35.0
06033,County,Lake County,,Male,Grade 9,2015,Percent,34.3
06033,County,Lake County,,Male,Grade 9,2016,Percent,34.7
06033,County,Lake County,,Male,Grade 9,2017,Percent,38.6
06033,County,Lake County,,Male,Grade 9,2018,Percent,42.9
06035,County,Lassen County,,Female,Grade 5,2014,Percent,25.8
06035,County,Lassen County,,Female,Grade 5,2015,Percent,20.6
06035,County,Lassen County,,Female,Grade 5,2016,Percent,30.3
06035,County,Lassen County,,Female,Grade 5,2017,Percent,24.0
06035,County,Lassen County,,Female,Grade 5,2018,Percent,20.6
06035,County,Lassen County,,Female,Grade 7,2014,Percent,36.6
06035,County,Lassen County,,Female,Grade 7,2015,Percent,33.3
06035,County,Lassen County,,Female,Grade 7,2016,Percent,37.9
06035,County,Lassen County,,Female,Grade 7,2017,Percent,34.4
06035,County,Lassen County,,Female,Grade 7,2018,Percent,31.8
06035,County,Lassen County,,Female,Grade 9,2014,Percent,21.4
06035,County,Lassen County,,Female,Grade 9,2015,Percent,29.8
06035,County,Lassen County,,Female,Grade 9,2016,Percent,36.4
06035,County,Lassen County,,Female,Grade 9,2017,Percent,35.6
06035,County,Lassen County,,Female,Grade 9,2018,Percent,29.4
06035,County,Lassen County,,Male,Grade 5,2014,Percent,27.7
06035,County,Lassen County,,Male,Grade 5,2015,Percent,36.8
06035,County,Lassen County,,Male,Grade 5,2016,Percent,26.9
06035,County,Lassen County,,Male,Grade 5,2017,Percent,26.7
06035,County,Lassen County,,Male,Grade 5,2018,Percent,24.6
06035,County,Lassen County,,Male,Grade 7,2014,Percent,32.3
06035,County,Lassen County,,Male,Grade 7,2015,Percent,29.4
06035,County,Lassen County,,Male,Grade 7,2016,Percent,35.4
06035,County,Lassen County,,Male,Grade 7,2017,Percent,38.8
06035,County,Lassen County,,Male,Grade 7,2018,Percent,30.8
06035,County,Lassen County,,Male,Grade 9,2014,Percent,28.1
06035,County,Lassen County,,Male,Grade 9,2015,Percent,27.3
06035,County,Lassen County,,Male,Grade 9,2016,Percent,19.6
06035,County,Lassen County,,Male,Grade 9,2017,Percent,31.1
06035,County,Lassen County,,Male,Grade 9,2018,Percent,26.3
06037,County,Los Angeles County,,Female,Grade 5,2014,Percent,41.0
06037,County,Los Angeles County,,Female,Grade 5,2015,Percent,40.5
06037,County,Los Angeles County,,Female,Grade 5,2016,Percent,40.3
06037,County,Los Angeles County,,Female,Grade 5,2017,Percent,41.2
06037,County,Los Angeles County,,Female,Grade 5,2018,Percent,40.7
06037,County,Los Angeles County,,Female,Grade 7,2014,Percent,39.7
06037,County,Los Angeles County,,Female,Grade 7,2015,Percent,39.3
06037,County,Los Angeles County,,Female,Grade 7,2016,Percent,39.1
06037,County,Los Angeles County,,Female,Grade 7,2017,Percent,39.7
06037,County,Los Angeles County,,Female,Grade 7,2018,Percent,40.1
06037,County,Los Angeles County,,Female,Grade 9,2014,Percent,37.1
06037,County,Los Angeles County,,Female,Grade 9,2015,Percent,37.4
06037,County,Los Angeles County,,Female,Grade 9,2016,Percent,38.0
06037,County,Los Angeles County,,Female,Grade 9,2017,Percent,39.2
06037,County,Los Angeles County,,Female,Grade 9,2018,Percent,39.2
06037,County,Los Angeles County,,Male,Grade 5,2014,Percent,48.1
06037,County,Los Angeles County,,Male,Grade 5,2015,Percent,47.4
06037,County,Los Angeles County,,Male,Grade 5,2016,Percent,48.5
06037,County,Los Angeles County,,Male,Grade 5,2017,Percent,48.9
06037,County,Los Angeles County,,Male,Grade 5,2018,Percent,49.0
06037,County,Los Angeles County,,Male,Grade 7,2014,Percent,43.3
06037,County,Los Angeles County,,Male,Grade 7,2015,Percent,43.1
06037,County,Los Angeles County,,Male,Grade 7,2016,Percent,43.4
06037,County,Los Angeles County,,Male,Grade 7,2017,Percent,43.9
06037,County,Los Angeles County,,Male,Grade 7,2018,Percent,45.0
06037,County,Los Angeles County,,Male,Grade 9,2014,Percent,40.0
06037,County,Los Angeles County,,Male,Grade 9,2015,Percent,40.4
06037,County,Los Angeles County,,Male,Grade 9,2016,Percent,40.1
06037,County,Los Angeles County,,Male,Grade 9,2017,Percent,41.7
06037,County,Los Angeles County,,Male,Grade 9,2018,Percent,42.0
06039,County,Madera County,,Female,Grade 5,2014,Percent,43.2
06039,County,Madera County,,Female,Grade 5,2015,Percent,41.6
06039,County,Madera County,,Female,Grade 5,2016,Percent,39.1
06039,County,Madera County,,Female,Grade 5,2017,Percent,26.1
06039,County,Madera County,,Female,Grade 5,2018,Percent,25.2
06039,County,Madera County,,Female,Grade 7,2014,Percent,42.5
06039,County,Madera County,,Female,Grade 7,2015,Percent,41.3
06039,County,Madera County,,Female,Grade 7,2016,Percent,39.0
06039,County,Madera County,,Female,Grade 7,2017,Percent,26.9
06039,County,Madera County,,Female,Grade 7,2018,Percent,26.4
06039,County,Madera County,,Female,Grade 9,2014,Percent,41.8
06039,County,Madera County,,Female,Grade 9,2015,Percent,41.5
06039,County,Madera County,,Female,Grade 9,2016,Percent,38.5
06039,County,Madera County,,Female,Grade 9,2017,Percent,34.3
06039,County,Madera County,,Female,Grade 9,2018,Percent,33.9
06039,County,Madera County,,Male,Grade 5,2014,Percent,46.6
06039,County,Madera County,,Male,Grade 5,2015,Percent,50.0
06039,County,Madera County,,Male,Grade 5,2016,Percent,44.2
06039,County,Madera County,,Male,Grade 5,2017,Percent,36.8
06039,County,Madera County,,Male,Grade 5,2018,Percent,30.9
06039,County,Madera County,,Male,Grade 7,2014,Percent,47.1
06039,County,Madera County,,Male,Grade 7,2015,Percent,43.1
06039,County,Madera County,,Male,Grade 7,2016,Percent,42.8
06039,County,Madera County,,Male,Grade 7,2017,Percent,39.9
06039,County,Madera County,,Male,Grade 7,2018,Percent,37.6
06039,County,Madera County,,Male,Grade 9,2014,Percent,40.2
06039,County,Madera County,,Male,Grade 9,2015,Percent,41.2
06039,County,Madera County,,Male,Grade 9,2016,Percent,40.7
06039,County,Madera County,,Male,Grade 9,2017,Percent,44.0
06039,County,Madera County,,Male,Grade 9,2018,Percent,60.6
06041,County,Marin County,,Female,Grade 5,2014,Percent,22.4
06041,County,Marin County,,Female,Grade 5,2015,Percent,28.5
06041,County,Marin County,,Female,Grade 5,2016,Percent,22.6
06041,County,Marin County,,Female,Grade 5,2017,Percent,20.7
06041,County,Marin County,,Female,Grade 5,2018,Percent,20.2
06041,County,Marin County,,Female,Grade 7,2014,Percent,22.8
06041,County,Marin County,,Female,Grade 7,2015,Percent,21.9
06041,County,Marin County,,Female,Grade 7,2016,Percent,21.5
06041,County,Marin County,,Female,Grade 7,2017,Percent,20.5
06041,County,Marin County,,Female,Grade 7,2018,Percent,21.4
06041,County,Marin County,,Female,Grade 9,2014,Percent,23.2
06041,County,Marin County,,Female,Grade 9,2015,Percent,20.5
06041,County,Marin County,,Female,Grade 9,2016,Percent,20.8
06041,County,Marin County,,Female,Grade 9,2017,Percent,19.6
06041,County,Marin County,,Female,Grade 9,2018,Percent,23.2
06041,County,Marin County,,Male,Grade 5,2014,Percent,29.1
06041,County,Marin County,,Male,Grade 5,2015,Percent,32.7
06041,County,Marin County,,Male,Grade 5,2016,Percent,28.0
06041,County,Marin County,,Male,Grade 5,2017,Percent,26.8
06041,County,Marin County,,Male,Grade 5,2018,Percent,25.0
06041,County,Marin County,,Male,Grade 7,2014,Percent,26.8
06041,County,Marin County,,Male,Grade 7,2015,Percent,28.8
06041,County,Marin County,,Male,Grade 7,2016,Percent,25.4
06041,County,Marin County,,Male,Grade 7,2017,Percent,25.6
06041,County,Marin County,,Male,Grade 7,2018,Percent,25.8
06041,County,Marin County,,Male,Grade 9,2014,Percent,26.1
06041,County,Marin County,,Male,Grade 9,2015,Percent,19.8
06041,County,Marin County,,Male,Grade 9,2016,Percent,22.9
06041,County,Marin County,,Male,Grade 9,2017,Percent,27.4
06041,County,Marin County,,Male,Grade 9,2018,Percent,24.5
06043,County,Mariposa County,,Female,Grade 5,2014,Percent,40.0
06043,County,Mariposa County,,Female,Grade 5,2015,Percent,26.2
06043,County,Mariposa County,,Female,Grade 5,2016,Percent,37.7
06043,County,Mariposa County,,Female,Grade 5,2017,Percent,24.7
06043,County,Mariposa County,,Female,Grade 5,2018,Percent,25.0
06043,County,Mariposa County,,Female,Grade 7,2014,Percent,36.0
06043,County,Mariposa County,,Female,Grade 7,2015,Percent,47.8
06043,County,Mariposa County,,Female,Grade 7,2016,Percent,40.5
06043,County,Mariposa County,,Female,Grade 7,2017,Percent,36.1
06043,County,Mariposa County,,Female,Grade 7,2018,Percent,26.2
06043,County,Mariposa County,,Female,Grade 9,2014,Percent,29.1
06043,County,Mariposa County,,Female,Grade 9,2015,Percent,45.8
06043,County,Mariposa County,,Female,Grade 9,2016,Percent,26.3
06043,County,Mariposa County,,Female,Grade 9,2017,Percent,44.9
06043,County,Mariposa County,,Female,Grade 9,2018,Percent,41.3
06043,County,Mariposa County,,Male,Grade 5,2014,Percent,40.3
06043,County,Mariposa County,,Male,Grade 5,2015,Percent,10.7
06043,County,Mariposa County,,Male,Grade 5,2016,Percent,47.4
06043,County,Mariposa County,,Male,Grade 5,2017,Percent,34.7
06043,County,Mariposa County,,Male,Grade 5,2018,Percent,24.1
06043,County,Mariposa County,,Male,Grade 7,2014,Percent,26.0
06043,County,Mariposa County,,Male,Grade 7,2015,Percent,41.7
06043,County,Mariposa County,,Male,Grade 7,2016,Percent,34.9
06043,County,Mariposa County,,Male,Grade 7,2017,Percent,16.9
06043,County,Mariposa County,,Male,Grade 7,2018,Percent,37.5
06043,County,Mariposa County,,Male,Grade 9,2014,Percent,33.3
06043,County,Mariposa County,,Male,Grade 9,2015,Percent,31.7
06043,County,Mariposa County,,Male,Grade 9,2016,Percent,25.7
06043,County,Mariposa County,,Male,Grade 9,2017,Percent,32.9
06043,County,Mariposa County,,Male,Grade 9,2018,Percent,23.7
06045,County,Mendocino County,,Female,Grade 5,2014,Percent,43.6
06045,County,Mendocino County,,Female,Grade 5,2015,Percent,44.3
06045,County,Mendocino County,,Female,Grade 5,2016,Percent,47.3
06045,County,Mendocino County,,Female,Grade 5,2017,Percent,45.5
06045,County,Mendocino County,,Female,Grade 5,2018,Percent,43.8
06045,County,Mendocino County,,Female,Grade 7,2014,Percent,44.5
06045,County,Mendocino County,,Female,Grade 7,2015,Percent,48.3
06045,County,Mendocino County,,Female,Grade 7,2016,Percent,44.6
06045,County,Mendocino County,,Female,Grade 7,2017,Percent,40.7
06045,County,Mendocino County,,Female,Grade 7,2018,Percent,43.5
06045,County,Mendocino County,,Female,Grade 9,2014,Percent,40.4
06045,County,Mendocino County,,Female,Grade 9,2015,Percent,41.0
06045,County,Mendocino County,,Female,Grade 9,2016,Percent,42.9
06045,County,Mendocino County,,Female,Grade 9,2017,Percent,42.9
06045,County,Mendocino County,,Female,Grade 9,2018,Percent,40.1
06045,County,Mendocino County,,Male,Grade 5,2014,Percent,47.0
06045,County,Mendocino County,,Male,Grade 5,2015,Percent,50.3
06045,County,Mendocino County,,Male,Grade 5,2016,Percent,48.1
06045,County,Mendocino County,,Male,Grade 5,2017,Percent,49.5
06045,County,Mendocino County,,Male,Grade 5,2018,Percent,51.1
06045,County,Mendocino County,,Male,Grade 7,2014,Percent,43.7
06045,County,Mendocino County,,Male,Grade 7,2015,Percent,44.7
06045,County,Mendocino County,,Male,Grade 7,2016,Percent,45.6
06045,County,Mendocino County,,Male,Grade 7,2017,Percent,45.4
06045,County,Mendocino County,,Male,Grade 7,2018,Percent,47.3
06045,County,Mendocino County,,Male,Grade 9,2014,Percent,41.9
06045,County,Mendocino County,,Male,Grade 9,2015,Percent,37.7
06045,County,Mendocino County,,Male,Grade 9,2016,Percent,43.9
06045,County,Mendocino County,,Male,Grade 9,2017,Percent,38.7
06045,County,Mendocino County,,Male,Grade 9,2018,Percent,39.4
06047,County,Merced County,,Female,Grade 5,2014,Percent,41.9
06047,County,Merced County,,Female,Grade 5,2015,Percent,42.4
06047,County,Merced County,,Female,Grade 5,2016,Percent,43.2
06047,County,Merced County,,Female,Grade 5,2017,Percent,43.4
06047,County,Merced County,,Female,Grade 5,2018,Percent,43.2
06047,County,Merced County,,Female,Grade 7,2014,Percent,41.5
06047,County,Merced County,,Female,Grade 7,2015,Percent,39.6
06047,County,Merced County,,Female,Grade 7,2016,Percent,41.3
06047,County,Merced County,,Female,Grade 7,2017,Percent,42.3
06047,County,Merced County,,Female,Grade 7,2018,Percent,43.1
06047,County,Merced County,,Female,Grade 9,2014,Percent,42.0
06047,County,Merced County,,Female,Grade 9,2015,Percent,40.8
06047,County,Merced County,,Female,Grade 9,2016,Percent,41.8
06047,County,Merced County,,Female,Grade 9,2017,Percent,44.7
06047,County,Merced County,,Female,Grade 9,2018,Percent,43.0
06047,County,Merced County,,Male,Grade 5,2014,Percent,51.2
06047,County,Merced County,,Male,Grade 5,2015,Percent,48.3
06047,County,Merced County,,Male,Grade 5,2016,Percent,48.7
06047,County,Merced County,,Male,Grade 5,2017,Percent,51.5
06047,County,Merced County,,Male,Grade 5,2018,Percent,50.4
06047,County,Merced County,,Male,Grade 7,2014,Percent,44.1
06047,County,Merced County,,Male,Grade 7,2015,Percent,43.4
06047,County,Merced County,,Male,Grade 7,2016,Percent,45.0
06047,County,Merced County,,Male,Grade 7,2017,Percent,47.1
06047,County,Merced County,,Male,Grade 7,2018,Percent,44.3
06047,County,Merced County,,Male,Grade 9,2014,Percent,43.7
06047,County,Merced County,,Male,Grade 9,2015,Percent,44.8
06047,County,Merced County,,Male,Grade 9,2016,Percent,43.9
06047,County,Merced County,,Male,Grade 9,2017,Percent,46.1
06047,County,Merced County,,Male,Grade 9,2018,Percent,47.0
06049,County,Modoc County,,Female,Grade 5,2014,Percent,29.3
06049,County,Modoc County,,Female,Grade 5,2015,Percent,24.5
06049,County,Modoc County,,Female,Grade 5,2016,Percent,S
06049,County,Modoc County,,Female,Grade 5,2017,Percent,38.9
06049,County,Modoc County,,Female,Grade 5,2018,Percent,41.9
06049,County,Modoc County,,Female,Grade 7,2014,Percent,33.3
06049,County,Modoc County,,Female,Grade 7,2015,Percent,38.5
06049,County,Modoc County,,Female,Grade 7,2016,Percent,S
06049,County,Modoc County,,Female,Grade 7,2017,Percent,23.3
06049,County,Modoc County,,Female,Grade 7,2018,Percent,46.5
06049,County,Modoc County,,Female,Grade 9,2014,Percent,31.0
06049,County,Modoc County,,Female,Grade 9,2015,Percent,37.0
